coord_0000_X,coord_0000_Y,origin_dist_0000,is_visible_0000,coord_1111_X,coord_1111_Y,origin_dist_1111,is_visible_1111,coord_1100_X,coord_1100_Y,origin_dist_1100,is_visible_1100,coord_0011_X,coord_0011_Y,origin_dist_0011,is_visible_0011,coord_1010_X,coord_1010_Y,origin_dist_1010,is_visible_1010,coord_0101_X,coord_0101_Y,origin_dist_0101,is_visible_0101,d_0101_1100,d_1100_0101,d_1100_1010,d_1010_1100,d_1010_0011,d_0011_1010,d_0011_1111,d_1111_0011,reading_id
-56,321,325.848,1,0,0,0,0,0,0,0,0,-16,12,20,1,-82,9,82.4924,1,0,0,0,0,0,0,82.4924,82.4924,66.0681,66.0681,20,20,7
-62,327,332.826,1,0,0,0,0,0,0,0,0,-25,15,29.1548,1,-91,13,91.9239,1,0,0,0,0,0,0,91.9239,91.9239,66.0303,66.0303,29.1548,29.1548,7
-63,332,337.925,1,0,0,0,0,0,0,0,0,-28,17,32.7567,1,-93,15,94.2019,1,0,0,0,0,0,0,94.2019,94.2019,65.0308,65.0308,32.7567,32.7567,7
-59,332,337.202,1,0,0,0,0,0,0,0,0,-24,18,30,1,-86,15,87.2983,1,0,0,0,0,0,0,87.2983,87.2983,62.0725,62.0725,30,30,7
-50,328,331.789,1,0,0,0,0,0,0,0,0,-14,18,22.8035,1,-73,14,74.3303,1,0,0,0,0,0,0,74.3303,74.3303,59.1354,59.1354,22.8035,22.8035,7
-42,326,328.694,1,0,0,0,0,0,0,0,0,-4,19,19.4165,1,-63,14,64.5368,1,0,0,0,0,0,0,64.5368,64.5368,59.2115,59.2115,19.4165,19.4165,7
-41,323,325.592,1,0,0,0,0,0,0,0,0,-3,19,19.2354,1,-61,14,62.5859,1,0,0,0,0,0,0,62.5859,62.5859,58.2151,58.2151,19.2354,19.2354,7
-47,323,326.402,1,0,0,0,0,0,0,0,0,-11,19,21.9545,1,-69,15,70.6116,1,0,0,0,0,0,0,70.6116,70.6116,58.1378,58.1378,21.9545,21.9545,7
-57,327,331.931,1,0,0,0,0,0,0,0,0,-21,21,29.6985,1,-80,18,82,1,0,0,0,0,0,0,82,82,59.0762,59.0762,29.6985,29.6985,7
-64,333,339.094,1,0,0,0,0,0,0,0,0,-30,23,37.8021,1,-89,22,91.6788,1,0,0,0,0,0,0,91.6788,91.6788,59.0085,59.0085,37.8021,37.8021,7
-69,337,343.991,1,0,0,0,0,0,0,0,0,-35,25,43.0116,1,-94,25,97.2677,1,0,0,0,0,0,0,97.2677,97.2677,59,59,43.0116,43.0116,7
-69,338,344.971,1,0,0,0,0,0,0,0,0,-35,26,43.6005,1,-93,28,97.1236,1,0,0,0,0,0,0,97.1236,97.1236,58.0345,58.0345,43.6005,43.6005,7
-67,339,345.558,1,0,0,0,0,0,0,0,0,-33,27,42.638,1,-89,29,93.6056,1,0,0,0,0,0,0,93.6056,93.6056,56.0357,56.0357,42.638,42.638,7
-66,336,342.421,1,0,0,0,0,0,0,0,0,-30,27,40.3609,1,-85,30,90.1388,1,0,0,0,0,0,0,90.1388,90.1388,55.0818,55.0818,40.3609,40.3609,7
-66,331,337.516,1,0,0,0,0,0,0,0,0,-29,26,38.9487,1,-84,28,88.5438,1,0,0,0,0,0,0,88.5438,88.5438,55.0364,55.0364,38.9487,38.9487,7
-67,328,334.773,1,0,0,0,0,0,0,0,0,-30,25,39.0512,1,-84,25,87.6413,1,0,0,0,0,0,0,87.6413,87.6413,54,54,39.0512,39.0512,7
-68,329,335.954,1,0,0,0,0,0,0,0,0,-32,23,39.4081,1,-86,25,89.56,1,0,0,0,0,0,0,89.56,89.56,54.037,54.037,39.4081,39.4081,7
-67,333,339.673,1,0,0,0,0,0,0,0,0,-32,22,38.833,1,-86,24,89.2861,1,0,0,0,0,0,0,89.2861,89.2861,54.037,54.037,38.833,38.833,7
-63,335,340.872,1,0,0,0,0,0,0,0,0,-26,20,32.8024,1,-80,23,83.2406,1,0,0,0,0,0,0,83.2406,83.2406,54.0833,54.0833,32.8024,32.8024,7
-54,337,341.299,1,0,0,0,0,0,0,0,0,-16,21,26.4008,1,-68,23,71.7844,1,0,0,0,0,0,0,71.7844,71.7844,52.0384,52.0384,26.4008,26.4008,7
-47,338,341.252,1,0,0,0,0,0,0,0,0,-5,22,22.561,1,-57,23,61.4654,1,0,0,0,0,0,0,61.4654,61.4654,52.0096,52.0096,22.561,22.561,7
-44,334,336.886,1,0,0,0,0,0,0,0,0,1,23,23.0217,1,-51,23,55.9464,1,0,0,0,0,0,0,55.9464,55.9464,52,52,23.0217,23.0217,7
-45,327,330.082,1,0,0,0,0,0,0,0,0,0,22,22,1,-51,21,55.1543,1,0,0,0,0,0,0,55.1543,55.1543,51.0098,51.0098,22,22,7
-50,323,326.847,1,0,0,0,0,0,0,0,0,-4,21,21.3776,1,-54,20,57.5847,1,0,0,0,0,0,0,57.5847,57.5847,50.01,50.01,21.3776,21.3776,7
-57,319,324.052,1,0,0,0,0,0,0,0,0,-11,20,22.8254,1,-61,18,63.6003,1,0,0,0,0,0,0,63.6003,63.6003,50.04,50.04,22.8254,22.8254,7
-63,315,321.238,1,0,0,0,0,0,0,0,0,-14,19,23.6008,1,-64,16,65.9697,1,0,0,0,0,0,0,65.9697,65.9697,50.0899,50.0899,23.6008,23.6008,7
-62,317,323.006,1,0,0,0,0,0,0,0,0,-12,20,23.3238,1,-61,17,63.3246,1,0,0,0,0,0,0,63.3246,63.3246,49.0918,49.0918,23.3238,23.3238,7
-57,321,326.021,1,0,0,0,0,0,0,0,0,-6,21,21.8403,1,-55,18,57.8705,1,0,0,0,0,0,0,57.8705,57.8705,49.0918,49.0918,21.8403,21.8403,7
-53,323,327.319,1,0,0,0,0,0,0,0,0,0,21,21,1,-49,19,52.5547,1,0,0,0,0,0,0,52.5547,52.5547,49.0408,49.0408,21,21,7
-48,318,321.602,1,0,0,0,0,0,0,0,0,5,19,19.6469,1,-44,16,46.8188,1,0,0,0,0,0,0,46.8188,46.8188,49.0918,49.0918,19.6469,19.6469,7
-47,309,312.554,1,0,0,0,0,0,0,0,0,7,14,15.6525,1,-40,11,41.4849,1,0,0,0,0,0,0,41.4849,41.4849,47.0956,47.0956,15.6525,15.6525,7
-48,297,300.854,1,0,0,0,0,0,0,0,0,6,9,10.8167,1,-40,4,40.1995,1,0,0,0,0,0,0,40.1995,40.1995,46.2709,46.2709,10.8167,10.8167,7
-52,287,291.673,1,0,0,0,0,0,0,0,0,3,3,4.24264,1,-44,-3,44.1022,1,0,0,0,0,0,0,44.1022,44.1022,47.3814,47.3814,4.24264,4.24264,7
-55,283,288.295,1,0,0,0,0,0,0,0,0,0,-1,1,1,-48,-6,48.3735,1,0,0,0,0,0,0,48.3735,48.3735,48.2597,48.2597,1,1,7
-56,286,291.431,1,0,0,0,0,0,0,0,0,-3,0,3,1,-51,-4,51.1566,1,0,0,0,0,0,0,51.1566,51.1566,48.1664,48.1664,3,3,7
-56,292,297.321,1,0,0,0,0,0,0,0,0,-4,3,5,1,-52,-1,52.0096,1,0,0,0,0,0,0,52.0096,52.0096,48.1664,48.1664,5,5,7
-53,295,299.723,1,0,0,0,0,0,0,0,0,-1,5,5.09902,1,-50,2,50.04,1,0,0,0,0,0,0,50.04,50.04,49.0918,49.0918,5.09902,5.09902,7
-49,295,299.042,1,0,0,0,0,0,0,0,0,2,6,6.32456,1,-47,1,47.0106,1,0,0,0,0,0,0,47.0106,47.0106,49.2544,49.2544,6.32456,6.32456,7
-49,292,296.083,1,0,0,0,0,0,0,0,0,3,2,3.60555,1,-49,-3,49.0918,1,0,0,0,0,0,0,49.0918,49.0918,52.2398,52.2398,3.60555,3.60555,7
-53,285,289.886,1,0,0,0,0,0,0,0,0,2,-5,5.38516,1,-54,-11,55.109,1,0,0,0,0,0,0,55.109,55.109,56.3205,56.3205,5.38516,5.38516,7
-55,277,282.408,1,0,0,0,0,0,0,0,0,0,-14,14,1,-55,-19,58.1893,1,0,0,0,0,0,0,58.1893,58.1893,55.2268,55.2268,14,14,7
-52,274,278.891,1,0,0,0,0,0,0,0,0,5,-20,20.6155,1,-51,-25,56.7979,1,0,0,0,0,0,0,56.7979,56.7979,56.2228,56.2228,20.6155,20.6155,7
-47,274,278.002,1,0,0,0,0,0,0,0,0,14,-22,26.0768,1,-45,-27,52.4786,1,0,0,0,0,0,0,52.4786,52.4786,59.2115,59.2115,26.0768,26.0768,7
-41,275,278.04,1,0,0,0,0,0,0,0,0,22,-20,29.7321,1,-40,-25,47.1699,1,0,0,0,0,0,0,47.1699,47.1699,62.2013,62.2013,29.7321,29.7321,7
-37,278,280.451,1,0,0,0,0,0,0,0,0,25,-17,30.2324,1,-38,-21,43.4166,1,0,0,0,0,0,0,43.4166,43.4166,63.1269,63.1269,30.2324,30.2324,7
-39,281,283.693,1,0,0,0,0,0,0,0,0,21,-14,25.2389,1,-45,-18,48.4665,1,0,0,0,0,0,0,48.4665,48.4665,66.1211,66.1211,25.2389,25.2389,7
-47,281,284.903,1,0,0,0,0,0,0,0,0,11,-14,17.8045,1,-56,-16,58.2409,1,0,0,0,0,0,0,58.2409,58.2409,67.0298,67.0298,17.8045,17.8045,7
-51,279,283.623,1,0,0,0,0,0,0,0,0,5,-16,16.7631,1,-61,-18,63.6003,1,0,0,0,0,0,0,63.6003,63.6003,66.0303,66.0303,16.7631,16.7631,7
-48,278,282.113,1,0,0,0,0,0,0,0,0,12,-19,22.4722,1,-58,-23,62.3939,1,0,0,0,0,0,0,62.3939,62.3939,70.1142,70.1142,22.4722,22.4722,7
-41,277,280.018,1,0,0,0,0,0,0,0,0,21,-21,29.6985,1,-51,-28,58.1808,1,0,0,0,0,0,0,58.1808,58.1808,72.3395,72.3395,29.6985,29.6985,7
-37,276,278.469,1,0,0,0,0,0,0,0,0,25,-23,33.9706,1,-48,-32,57.6888,1,0,0,0,0,0,0,57.6888,57.6888,73.5527,73.5527,33.9706,33.9706,7
-37,277,279.46,1,0,0,0,0,0,0,0,0,23,-24,33.2415,1,-53,-33,62.434,1,0,0,0,0,0,0,62.434,62.434,76.531,76.531,33.2415,33.2415,7
-40,280,282.843,1,0,0,0,0,0,0,0,0,15,-24,28.3019,1,-60,-32,68,1,0,0,0,0,0,0,68,68,75.4255,75.4255,28.3019,28.3019,7
-42,280,283.132,1,0,0,0,0,0,0,0,0,13,-25,28.178,1,-65,-33,72.8972,1,0,0,0,0,0,0,72.8972,72.8972,78.4092,78.4092,28.178,28.178,7
-42,278,281.155,1,0,0,0,0,0,0,0,0,14,-26,29.5296,1,-65,-36,74.3034,1,0,0,0,0,0,0,74.3034,74.3034,79.6304,79.6304,29.5296,29.5296,7
-41,276,279.029,1,0,0,0,0,0,0,0,0,15,-28,31.7648,1,-62,-39,73.2462,1,0,0,0,0,0,0,73.2462,73.2462,77.7817,77.7817,31.7648,31.7648,7
-41,274,277.051,1,0,0,0,0,0,0,0,0,16,-30,34,1,-62,-43,75.452,1,0,0,0,0,0,0,75.452,75.452,79.0759,79.0759,34,34,7
-43,274,277.354,1,0,0,0,0,0,0,0,0,16,-31,34.8855,1,-68,-45,81.5414,1,0,0,0,0,0,0,81.5414,81.5414,85.1587,85.1587,34.8855,34.8855,7
-45,276,279.644,1,0,0,0,0,0,0,0,0,14,-32,34.9285,1,-74,-44,86.093,1,0,0,0,0,0,0,86.093,86.093,88.8144,88.8144,34.9285,34.9285,7
-45,280,283.593,1,0,0,0,0,0,0,0,0,17,-32,36.2353,1,-77,-43,88.193,1,0,0,0,0,0,0,88.193,88.193,94.6414,94.6414,36.2353,36.2353,7
-44,281,284.424,1,0,0,0,0,0,0,0,0,20,-32,37.7359,1,-76,-42,86.8332,1,0,0,0,0,0,0,86.8332,86.8332,96.5194,96.5194,37.7359,37.7359,7
-43,281,284.271,1,0,0,0,0,0,0,0,0,23,-33,40.2244,1,-76,-43,87.3212,1,0,0,0,0,0,0,87.3212,87.3212,99.5038,99.5038,40.2244,40.2244,7
-44,283,286.4,1,0,0,0,0,0,0,0,0,23,-35,41.8808,1,-81,-42,91.2414,1,0,0,0,0,0,0,91.2414,91.2414,104.235,104.235,41.8808,41.8808,7
-46,282,285.727,1,0,0,0,0,0,0,0,0,23,-35,41.8808,1,-84,-41,93.4719,1,0,0,0,0,0,0,93.4719,93.4719,107.168,107.168,41.8808,41.8808,7
-46,283,286.714,1,0,0,0,0,0,0,0,0,22,-34,40.4969,1,-87,-41,96.1769,1,0,0,0,0,0,0,96.1769,96.1769,109.225,109.225,40.4969,40.4969,7
-47,282,285.89,1,0,0,0,0,0,0,0,0,23,-35,41.8808,1,-91,-40,99.4032,1,0,0,0,0,0,0,99.4032,99.4032,114.11,114.11,41.8808,41.8808,7
-46,283,286.714,1,0,0,0,0,0,0,0,0,24,-34,41.6173,1,-94,-38,101.39,1,0,0,0,0,0,0,101.39,101.39,118.068,118.068,41.6173,41.6173,7
-44,286,289.365,1,0,0,0,0,0,0,0,0,25,-33,41.4005,1,-93,-37,100.09,1,0,0,0,0,0,0,100.09,100.09,118.068,118.068,41.4005,41.4005,7
-45,286,289.519,1,0,0,0,0,0,0,0,0,27,-33,42.638,1,-96,-35,102.181,1,0,0,0,0,0,0,102.181,102.181,123.016,123.016,42.638,42.638,7
-45,286,289.519,1,0,0,0,0,0,0,0,0,27,-32,41.8688,1,-98,-35,104.062,1,0,0,0,0,0,0,104.062,104.062,125.036,125.036,41.8688,41.8688,7
-44,288,291.342,1,0,0,0,0,0,0,0,0,30,-32,43.8634,1,-102,-33,107.205,1,0,0,0,0,0,0,107.205,107.205,132.004,132.004,43.8634,43.8634,7
-44,291,294.308,1,0,0,0,0,0,0,0,0,28,-34,44.0454,1,-107,-33,111.973,1,0,0,0,0,0,0,111.973,111.973,135.004,135.004,44.0454,44.0454,7
-44,292,295.296,1,0,0,0,0,0,0,0,0,26,-35,43.6005,1,-107,-35,112.579,1,0,0,0,0,0,0,112.579,112.579,133,133,43.6005,43.6005,7
-44,293,296.285,1,0,0,0,0,0,0,0,0,27,-35,44.2041,1,-108,-35,113.53,1,0,0,0,0,0,0,113.53,113.53,135,135,44.2041,44.2041,7
-44,293,296.285,1,0,0,0,0,0,0,0,0,27,-37,45.8039,1,-108,-36,113.842,1,0,0,0,0,0,0,113.842,113.842,135.004,135.004,45.8039,45.8039,7
-44,294,297.274,1,0,0,0,0,0,0,0,0,28,-36,45.607,1,-107,-36,112.894,1,0,0,0,0,0,0,112.894,112.894,135,135,45.607,45.607,7
-43,293,296.138,1,0,0,0,0,0,0,0,0,29,-36,46.2277,1,-105,-36,111,1,0,0,0,0,0,0,111,111,134,134,46.2277,46.2277,7
-43,293,296.138,1,0,0,0,0,0,0,0,0,30,-36,46.8615,1,-100,-38,106.977,1,0,0,0,0,0,0,106.977,106.977,130.015,130.015,46.8615,46.8615,7
