coord_0000_X,coord_0000_Y,origin_dist_0000,is_visible_0000,coord_1111_X,coord_1111_Y,origin_dist_1111,is_visible_1111,coord_1100_X,coord_1100_Y,origin_dist_1100,is_visible_1100,coord_0011_X,coord_0011_Y,origin_dist_0011,is_visible_0011,coord_1010_X,coord_1010_Y,origin_dist_1010,is_visible_1010,coord_0101_X,coord_0101_Y,origin_dist_0101,is_visible_0101,d_0101_1100,d_1100_0101,d_1100_1010,d_1010_1100,d_1010_0011,d_0011_1010,d_0011_1111,d_1111_0011,reading_id
-3,149,149.03,1,0,0,0,0,0,0,0,0,88,-85,122.348,1,0,0,0,0,-71,-39,81.0062,1,81.0062,81.0062,0,0,122.348,122.348,122.348,122.348,9
-9,147,147.275,1,0,0,0,0,0,0,0,0,83,-88,120.967,1,0,0,0,0,-78,-40,87.6584,1,87.6584,87.6584,0,0,120.967,120.967,120.967,120.967,9
-11,152,152.398,1,0,0,0,0,0,0,0,0,81,-83,115.974,1,0,0,0,0,-77,-35,84.5813,1,84.5813,84.5813,0,0,115.974,115.974,115.974,115.974,9
-6,159,159.113,1,0,0,0,0,0,0,0,0,86,-74,113.455,1,0,0,0,0,-70,-29,75.7694,1,75.7694,75.7694,0,0,113.455,113.455,113.455,113.455,9
-4,159,159.05,1,0,0,0,0,0,0,0,0,90,-74,116.516,1,0,0,0,0,-68,-30,74.3236,1,74.3236,74.3236,0,0,116.516,116.516,116.516,116.516,9
-3,159,159.028,1,0,0,0,0,0,0,0,0,91,-75,117.924,1,0,0,0,0,-67,-29,73.0068,1,73.0068,73.0068,0,0,117.924,117.924,117.924,117.924,9
-4,161,161.05,1,0,0,0,0,0,0,0,0,91,-72,116.039,1,0,0,0,0,-68,-27,73.1642,1,73.1642,73.1642,0,0,116.039,116.039,116.039,116.039,9
-6,165,165.109,1,0,0,0,0,0,0,0,0,87,-68,110.422,1,0,0,0,0,-71,-22,74.3303,1,74.3303,74.3303,0,0,110.422,110.422,110.422,110.422,9
-5,167,167.075,1,0,0,0,0,0,0,0,0,87,-65,108.6,1,0,0,0,0,-69,-21,72.1249,1,72.1249,72.1249,0,0,108.6,108.6,108.6,108.6,9
-6,164,164.11,1,0,0,0,0,0,0,0,0,88,-67,110.603,1,0,0,0,0,-70,-24,74,1,74,74,0,0,110.603,110.603,110.603,110.603,9
-10,162,162.308,1,0,0,0,0,0,0,0,0,85,-70,110.114,1,0,0,0,0,-74,-27,78.7718,1,78.7718,78.7718,0,0,110.114,110.114,110.114,110.114,9
-10,163,163.306,1,0,0,0,0,0,0,0,0,83,-69,107.935,1,0,0,0,0,-72,-25,76.2168,1,76.2168,76.2168,0,0,107.935,107.935,107.935,107.935,9
-5,162,162.077,1,0,0,0,0,0,0,0,0,88,-69,111.826,1,0,0,0,0,-68,-27,73.1642,1,73.1642,73.1642,0,0,111.826,111.826,111.826,111.826,9
-6,160,160.112,1,0,0,0,0,0,0,0,0,88,-72,113.701,1,0,0,0,0,-70,-29,75.7694,1,75.7694,75.7694,0,0,113.701,113.701,113.701,113.701,9
-8,161,161.199,1,0,0,0,0,0,0,0,0,86,-70,110.887,1,0,0,0,0,-71,-27,75.9605,1,75.9605,75.9605,0,0,110.887,110.887,110.887,110.887,9
-11,162,162.373,1,0,0,0,0,0,0,0,0,84,-68,108.074,1,0,0,0,0,-72,-27,76.896,1,76.896,76.896,0,0,108.074,108.074,108.074,108.074,9
-9,159,159.255,1,0,0,0,0,0,0,0,0,85,-71,110.752,1,0,0,0,0,-72,-29,77.6209,1,77.6209,77.6209,0,0,110.752,110.752,110.752,110.752,9
-9,156,156.259,1,0,0,0,0,0,0,0,0,85,-75,113.358,1,0,0,0,0,-72,-32,78.7909,1,78.7909,78.7909,0,0,113.358,113.358,113.358,113.358,9
