coord_0000_X,coord_0000_Y,origin_dist_0000,is_visible_0000,coord_1111_X,coord_1111_Y,origin_dist_1111,is_visible_1111,coord_1100_X,coord_1100_Y,origin_dist_1100,is_visible_1100,coord_0011_X,coord_0011_Y,origin_dist_0011,is_visible_0011,coord_1010_X,coord_1010_Y,origin_dist_1010,is_visible_1010,coord_0101_X,coord_0101_Y,origin_dist_0101,is_visible_0101,d_0101_1100,d_1100_0101,d_1100_1010,d_1010_1100,d_1010_0011,d_0011_1010,d_0011_1111,d_1111_0011,reading_id
-5,191,191.065,1,151,6,151.119,1,0,0,0,0,14,-124,124.788,1,-80,-117,141.736,1,0,0,0,0,0,0,141.736,141.736,94.2603,94.2603,188.862,188.862,8
-5,189,189.066,1,150,4,150.053,1,0,0,0,0,14,-125,125.782,1,-80,-119,143.391,1,0,0,0,0,0,0,143.391,143.391,94.1913,94.1913,187.449,187.449,8
-5,188,188.066,1,150,3,150.03,1,0,0,0,0,13,-125,125.674,1,-81,-121,145.609,1,0,0,0,0,0,0,145.609,145.609,94.0851,94.0851,187.491,187.491,8
-7,188,188.13,1,148,2,148.014,1,0,0,0,0,12,-126,126.57,1,-83,-122,147.557,1,0,0,0,0,0,0,147.557,147.557,95.0842,95.0842,186.762,186.762,8
-8,188,188.17,1,149,3,149.03,1,0,0,0,0,12,-127,127.566,1,-85,-123,149.513,1,0,0,0,0,0,0,149.513,149.513,97.0824,97.0824,188.862,188.862,8
-5,189,189.066,1,154,6,154.117,1,0,0,0,0,10,-127,127.393,1,-85,-124,150.336,1,0,0,0,0,0,0,150.336,150.336,95.0474,95.0474,196.023,196.023,8
-3,189,189.024,1,155,5,155.081,1,0,0,0,0,6,-126,126.143,1,-88,-122,150.426,1,0,0,0,0,0,0,150.426,150.426,94.0851,94.0851,198.399,198.399,8
-5,187,187.067,1,150,2,150.013,1,0,0,0,0,3,-125,125.036,1,-89,-121,150.207,1,0,0,0,0,0,0,150.207,150.207,92.0869,92.0869,194.263,194.263,8
-9,186,186.218,1,140,-2,140.014,1,0,0,0,0,0,-123,123,1,-86,-120,147.635,1,0,0,0,0,0,0,147.635,147.635,86.0523,86.0523,185.043,185.043,8
-8,186,186.172,1,139,-2,139.014,1,0,0,0,0,1,-122,122.004,1,-82,-120,145.341,1,0,0,0,0,0,0,145.341,145.341,83.0241,83.0241,182.877,182.877,8
-6,186,186.097,1,141,-2,141.014,1,0,0,0,0,2,-121,121.017,1,-78,-119,142.285,1,0,0,0,0,0,0,142.285,142.285,80.025,80.025,182.981,182.981,8
-5,184,184.068,1,142,-4,142.056,1,0,0,0,0,3,-121,121.037,1,-75,-118,139.818,1,0,0,0,0,0,0,139.818,139.818,78.0577,78.0577,181.687,181.687,8
-3,183,183.025,1,143,-3,143.031,1,0,0,0,0,4,-120,120.067,1,-72,-118,138.232,1,0,0,0,0,0,0,138.232,138.232,76.0263,76.0263,181.687,181.687,8
-2,185,185.011,1,145,-2,145.014,1,0,0,0,0,6,-119,119.151,1,-72,-117,137.379,1,0,0,0,0,0,0,137.379,137.379,78.0256,78.0256,181.687,181.687,8
-1,187,187.003,1,149,-1,149.003,1,0,0,0,0,7,-119,119.206,1,-74,-117,138.438,1,0,0,0,0,0,0,138.438,138.438,81.0247,81.0247,184.629,184.629,8
0,186,186,1,152,-1,152.003,1,0,0,0,0,5,-120,120.104,1,-74,-117,138.438,1,0,0,0,0,0,0,138.438,138.438,79.0569,79.0569,189.13,189.13,8
2,183,183.011,1,153,-1,153.003,1,0,0,0,0,4,-120,120.067,1,-73,-118,138.755,1,0,0,0,0,0,0,138.755,138.755,77.026,77.026,190.688,190.688,8
3,182,182.025,1,156,-1,156.003,1,0,0,0,0,5,-121,121.103,1,-72,-119,139.086,1,0,0,0,0,0,0,139.086,139.086,77.026,77.026,192.876,192.876,8
2,182,182.011,1,155,-2,155.013,1,0,0,0,0,7,-121,121.202,1,-75,-119,140.663,1,0,0,0,0,0,0,140.663,140.663,82.0244,82.0244,189.908,189.908,8
0,182,182,1,151,-4,151.053,1,0,0,0,0,3,-123,123.037,1,-80,-119,143.391,1,0,0,0,0,0,0,143.391,143.391,83.0963,83.0963,189.908,189.908,8
0,181,181,1,149,-5,149.084,1,0,0,0,0,0,-123,123,1,-83,-120,145.908,1,0,0,0,0,0,0,145.908,145.908,83.0542,83.0542,190.066,190.066,8
0,181,181,1,150,-6,150.12,1,0,0,0,0,4,-124,124.064,1,-82,-121,146.168,1,0,0,0,0,0,0,146.168,146.168,86.0523,86.0523,187.723,187.723,8
0,179,179,1,150,-7,150.163,1,0,0,0,0,11,-126,126.479,1,-78,-122,144.803,1,0,0,0,0,0,0,144.803,144.803,89.0898,89.0898,182.981,182.981,8
2,180,180.011,1,156,-5,156.08,1,0,0,0,0,16,-127,128.004,1,-74,-124,144.402,1,0,0,0,0,0,0,144.402,144.402,90.05,90.05,185.699,185.699,8
4,180,180.044,1,160,-5,160.078,1,0,0,0,0,16,-128,128.996,1,-76,-125,146.291,1,0,0,0,0,0,0,146.291,146.291,92.0489,92.0489,189.381,189.381,8
4,180,180.044,1,160,-7,160.153,1,0,0,0,0,11,-129,129.468,1,-82,-125,149.496,1,0,0,0,0,0,0,149.496,149.496,93.086,93.086,192.575,192.575,8
4,181,181.044,1,161,-7,161.152,1,0,0,0,0,10,-130,130.384,1,-82,-125,149.496,1,0,0,0,0,0,0,149.496,149.496,92.1358,92.1358,194.756,194.756,8
5,181,181.069,1,162,-7,162.151,1,0,0,0,0,10,-130,130.384,1,-79,-125,147.872,1,0,0,0,0,0,0,147.872,147.872,89.1403,89.1403,195.533,195.533,8
6,180,180.1,1,165,-8,165.194,1,0,0,0,0,12,-130,130.553,1,-74,-126,146.123,1,0,0,0,0,0,0,146.123,146.123,86.093,86.093,195.686,195.686,8
8,179,179.179,1,170,-7,170.144,1,0,0,0,0,13,-130,130.648,1,-69,-126,143.656,1,0,0,0,0,0,0,143.656,143.656,82.0975,82.0975,199.444,199.444,8
10,180,180.278,1,173,-7,173.142,1,0,0,0,0,14,-130,130.752,1,-68,-126,143.178,1,0,0,0,0,0,0,143.178,143.178,82.0975,82.0975,201.022,201.022,8
10,177,177.282,1,174,-8,174.184,1,0,0,0,0,15,-130,130.863,1,-67,-128,144.475,1,0,0,0,0,0,0,144.475,144.475,82.0244,82.0244,200.412,200.412,8
10,175,175.285,1,176,-8,176.182,1,0,0,0,0,17,-131,132.098,1,-63,-127,141.767,1,0,0,0,0,0,0,141.767,141.767,80.0999,80.0999,201.022,201.022,8
11,174,174.347,1,180,-9,180.225,1,0,0,0,0,17,-130,131.107,1,-63,-128,142.664,1,0,0,0,0,0,0,142.664,142.664,80.025,80.025,203.002,203.002,8
10,173,173.289,1,182,-10,182.275,1,0,0,0,0,15,-130,130.863,1,-66,-128,144.014,1,0,0,0,0,0,0,144.014,144.014,81.0247,81.0247,205.643,205.643,8
8,173,173.185,1,177,-11,177.341,1,0,0,0,0,12,-130,130.553,1,-68,-125,142.299,1,0,0,0,0,0,0,142.299,142.299,80.1561,80.1561,203.435,203.435,8
10,174,174.287,1,177,-11,177.341,1,0,0,0,0,14,-129,129.757,1,-64,-125,140.431,1,0,0,0,0,0,0,140.431,140.431,78.1025,78.1025,201.229,201.229,8
14,174,174.562,1,185,-8,185.173,1,0,0,0,0,22,-127,128.891,1,-55,-124,135.65,1,0,0,0,0,0,0,135.65,135.65,77.0584,77.0584,201.817,201.817,8
18,172,172.939,1,192,-7,192.128,1,0,0,0,0,26,-127,129.634,1,-50,-123,132.774,1,0,0,0,0,0,0,132.774,132.774,76.1052,76.1052,204.832,204.832,8
19,170,171.058,1,196,-6,196.092,1,0,0,0,0,26,-128,130.614,1,-53,-125,135.772,1,0,0,0,0,0,0,135.772,135.772,79.0569,79.0569,209.246,209.246,8
16,169,169.756,1,196,-8,196.163,1,0,0,0,0,18,-128,129.259,1,-61,-126,139.989,1,0,0,0,0,0,0,139.989,139.989,79.0253,79.0253,214.672,214.672,8
12,168,168.428,1,193,-10,193.259,1,0,0,0,0,10,-130,130.384,1,-71,-127,145.499,1,0,0,0,0,0,0,145.499,145.499,81.0555,81.0555,218.836,218.836,8
9,167,167.242,1,190,-11,190.318,1,0,0,0,0,4,-131,131.061,1,-77,-128,149.375,1,0,0,0,0,0,0,149.375,149.375,81.0555,81.0555,221.35,221.35,8
9,167,167.242,1,192,-9,192.211,1,0,0,0,0,8,-132,132.242,1,-72,-130,148.607,1,0,0,0,0,0,0,148.607,148.607,80.025,80.025,221.326,221.326,8
12,167,167.431,1,197,-6,197.091,1,0,0,0,0,15,-132,132.85,1,-65,-131,146.24,1,0,0,0,0,0,0,146.24,146.24,80.0062,80.0062,221.359,221.359,8
13,167,167.505,1,199,-4,199.04,1,0,0,0,0,17,-132,133.09,1,-63,-130,144.461,1,0,0,0,0,0,0,144.461,144.461,80.025,80.025,222.504,222.504,8
14,169,169.579,1,200,-3,200.022,1,0,0,0,0,16,-132,132.966,1,-65,-130,145.344,1,0,0,0,0,0,0,145.344,145.344,81.0247,81.0247,224.715,224.715,8
12,171,171.421,1,196,-4,196.041,1,0,0,0,0,11,-131,131.461,1,-70,-129,146.769,1,0,0,0,0,0,0,146.769,146.769,81.0247,81.0247,224.397,224.397,8
10,172,172.29,1,181,-3,181.025,1,0,0,0,0,8,-131,131.244,1,-72,-128,146.86,1,0,0,0,0,0,0,146.86,146.86,80.0562,80.0562,215.205,215.205,8
8,171,171.187,1,167,-2,167.012,1,0,0,0,0,6,-131,131.137,1,-74,-128,147.851,1,0,0,0,0,0,0,147.851,147.851,80.0562,80.0562,206.306,206.306,8
5,170,170.074,1,162,-3,162.028,1,0,0,0,0,4,-132,132.061,1,-77,-129,150.233,1,0,0,0,0,0,0,150.233,150.233,81.0555,81.0555,203.973,203.973,8
1,170,170.003,1,163,-4,163.049,1,0,0,0,0,1,-134,134.004,1,-82,-131,154.548,1,0,0,0,0,0,0,154.548,154.548,83.0542,83.0542,207.711,207.711,8
-6,168,168.107,1,162,-9,162.25,1,0,0,0,0,-6,-136,136.132,1,-90,-134,161.419,1,0,0,0,0,0,0,161.419,161.419,84.0238,84.0238,210.602,210.602,8
-12,167,167.431,1,161,-11,161.375,1,0,0,0,0,-11,-137,137.441,1,-94,-135,164.502,1,0,0,0,0,0,0,164.502,164.502,83.0241,83.0241,213.214,213.214,8
-18,165,165.979,1,157,-13,157.537,1,0,0,0,0,-16,-138,138.924,1,-100,-136,168.808,1,0,0,0,0,0,0,168.808,168.808,84.0238,84.0238,213.434,213.434,8
-28,164,166.373,1,148,-14,148.661,1,0,0,0,0,-25,-138,140.246,1,-110,-136,174.917,1,0,0,0,0,0,0,174.917,174.917,85.0235,85.0235,212.85,212.85,8
-37,164,168.122,1,141,-14,141.693,1,0,0,0,0,-33,-138,141.891,1,-119,-135,179.961,1,0,0,0,0,0,0,179.961,179.961,86.0523,86.0523,213.663,213.663,8
-46,164,170.329,1,131,-14,131.746,1,0,0,0,0,-42,-137,143.293,1,-127,-134,184.621,1,0,0,0,0,0,0,184.621,184.621,85.0529,85.0529,212.269,212.269,8
-52,165,173,1,124,-13,124.68,1,0,0,0,0,-48,-136,144.222,1,-133,-133,188.09,1,0,0,0,0,0,0,188.09,188.09,85.0529,85.0529,211.454,211.454,8
-55,166,174.874,1,120,-12,120.599,1,0,0,0,0,-50,-134,143.024,1,-136,-131,188.831,1,0,0,0,0,0,0,188.831,188.831,86.0523,86.0523,209.246,209.246,8
-54,168,176.465,1,120,-12,120.599,1,0,0,0,0,-50,-133,142.088,1,-135,-130,187.417,1,0,0,0,0,0,0,187.417,187.417,85.0529,85.0529,208.665,208.665,8
-50,169,176.241,1,123,-11,123.491,1,0,0,0,0,-46,-132,139.786,1,-131,-129,183.853,1,0,0,0,0,0,0,183.853,183.853,85.0529,85.0529,207.851,207.851,8
-44,169,174.634,1,127,-9,127.318,1,0,0,0,0,-41,-131,137.266,1,-124,-128,178.213,1,0,0,0,0,0,0,178.213,178.213,83.0542,83.0542,207.625,207.625,8
-40,171,175.616,1,128,-8,128.25,1,0,0,0,0,-37,-130,135.163,1,-121,-126,174.691,1,0,0,0,0,0,0,174.691,174.691,84.0952,84.0952,205.205,205.205,8
-39,174,178.317,1,126,-7,126.194,1,0,0,0,0,-37,-129,134.201,1,-121,-124,173.254,1,0,0,0,0,0,0,173.254,173.254,84.1487,84.1487,203.6,203.6,8
-40,175,179.513,1,124,-6,124.145,1,0,0,0,0,-39,-128,133.81,1,-123,-122,173.243,1,0,0,0,0,0,0,173.243,173.243,84.214,84.214,203.6,203.6,8
-40,176,180.488,1,123,-6,123.146,1,0,0,0,0,-40,-127,133.15,1,-123,-120,171.84,1,0,0,0,0,0,0,171.84,171.84,83.2947,83.2947,203.002,203.002,8
-39,177,181.246,1,126,-5,126.099,1,0,0,0,0,-39,-127,132.853,1,-121,-118,169.012,1,0,0,0,0,0,0,169.012,169.012,82.4924,82.4924,205.205,205.205,8
-40,178,182.439,1,126,-5,126.099,1,0,0,0,0,-39,-127,132.853,1,-122,-118,169.729,1,0,0,0,0,0,0,169.729,169.729,83.4865,83.4865,205.205,205.205,8
-41,178,182.661,1,125,-4,125.064,1,0,0,0,0,-41,-127,133.454,1,-125,-117,171.213,1,0,0,0,0,0,0,171.213,171.213,84.5931,84.5931,206.603,206.603,8
-42,179,183.861,1,123,-5,123.102,1,0,0,0,0,-44,-126,133.462,1,-125,-105,163.248,1,0,0,0,0,0,0,163.248,163.248,83.678,83.678,206.228,206.228,8
-43,180,185.065,1,121,-5,121.103,1,0,0,0,0,-46,-126,134.134,1,-125,-99,159.455,1,0,0,0,0,0,0,159.455,159.455,83.4865,83.4865,206.228,206.228,8
-44,180,185.3,1,119,-6,119.151,1,0,0,0,0,-47,-126,134.48,1,-128,-101,163.049,1,0,0,0,0,0,0,163.049,163.049,84.7703,84.7703,204.832,204.832,8
-43,182,187.011,1,121,-5,121.103,1,0,0,0,0,-43,-125,132.189,1,-129,-109,168.885,1,0,0,0,0,0,0,168.885,168.885,87.4757,87.4757,203.214,203.214,8
-41,183,187.537,1,125,-3,125.036,1,0,0,0,0,-41,-123,129.653,1,-128,-115,172.073,1,0,0,0,0,0,0,172.073,172.073,87.367,87.367,204.832,204.832,8
