coord_0000_X,coord_0000_Y,origin_dist_0000,is_visible_0000,coord_1111_X,coord_1111_Y,origin_dist_1111,is_visible_1111,coord_1100_X,coord_1100_Y,origin_dist_1100,is_visible_1100,coord_0011_X,coord_0011_Y,origin_dist_0011,is_visible_0011,coord_1010_X,coord_1010_Y,origin_dist_1010,is_visible_1010,coord_0101_X,coord_0101_Y,origin_dist_0101,is_visible_0101,d_0101_1100,d_1100_0101,d_1100_1010,d_1010_1100,d_1010_0011,d_0011_1010,d_0011_1111,d_1111_0011,reading_id
-10,117,117.427,1,0,0,0,0,0,0,0,0,33,-83,89.3197,1,-21,-88,90.471,1,0,0,0,0,0,0,90.471,90.471,54.231,54.231,89.3197,89.3197,4
-10,119,119.419,1,0,0,0,0,0,0,0,0,32,-82,88.0227,1,-24,-86,89.2861,1,0,0,0,0,0,0,89.2861,89.2861,56.1427,56.1427,88.0227,88.0227,4
-9,119,119.34,1,0,0,0,0,0,0,0,0,32,-82,88.0227,1,-27,-86,90.1388,1,0,0,0,0,0,0,90.1388,90.1388,59.1354,59.1354,88.0227,88.0227,4
-9,116,116.349,1,0,0,0,0,0,0,0,0,32,-86,91.7606,1,-30,-89,93.9202,1,0,0,0,0,0,0,93.9202,93.9202,62.0725,62.0725,91.7606,91.7606,4
-7,114,114.215,1,0,0,0,0,0,0,0,0,34,-89,95.2733,1,-30,-92,96.7678,1,0,0,0,0,0,0,96.7678,96.7678,64.0703,64.0703,95.2733,95.2733,4
-5,113,113.111,1,0,0,0,0,0,0,0,0,34,-91,97.1442,1,-32,-93,98.3514,1,0,0,0,0,0,0,98.3514,98.3514,66.0303,66.0303,97.1442,97.1442,4
-5,115,115.109,1,0,0,0,0,0,0,0,0,34,-91,97.1442,1,-34,-92,98.0816,1,0,0,0,0,0,0,98.0816,98.0816,68.0074,68.0074,97.1442,97.1442,4
-2,118,118.017,1,0,0,0,0,0,0,0,0,36,-87,94.1541,1,-32,-88,93.6376,1,0,0,0,0,0,0,93.6376,93.6376,68.0074,68.0074,94.1541,94.1541,4
0,119,119,1,0,0,0,0,0,0,0,0,37,-86,93.6216,1,-33,-87,93.0484,1,0,0,0,0,0,0,93.0484,93.0484,70.0071,70.0071,93.6216,93.6216,4
-3,117,117.038,1,0,0,0,0,0,0,0,0,35,-88,94.7048,1,-37,-88,95.462,1,0,0,0,0,0,0,95.462,95.462,72,72,94.7048,94.7048,4
0,119,119,1,0,0,0,0,0,0,0,0,36,-85,92.3093,1,-35,-84,91,1,0,0,0,0,0,0,91,91,71.007,71.007,92.3093,92.3093,4
0,120,120,1,0,0,0,0,0,0,0,0,38,-83,91.2853,1,-37,-83,90.8735,1,0,0,0,0,0,0,90.8735,90.8735,75,75,91.2853,91.2853,4
-1,120,120.004,1,0,0,0,0,0,0,0,0,37,-82,89.9611,1,-38,-81,89.4707,1,0,0,0,0,0,0,89.4707,89.4707,75.0067,75.0067,89.9611,89.9611,4
2,121,121.017,1,0,0,0,0,0,0,0,0,39,-80,89,1,-37,-78,86.3308,1,0,0,0,0,0,0,86.3308,86.3308,76.0263,76.0263,89,89,4
2,120,120.017,1,0,0,0,0,0,0,0,0,41,-80,89.8944,1,-37,-79,87.2353,1,0,0,0,0,0,0,87.2353,87.2353,78.0064,78.0064,89.8944,89.8944,4
3,119,119.038,1,0,0,0,0,0,0,0,0,42,-81,91.2414,1,-35,-81,88.2383,1,0,0,0,0,0,0,88.2383,88.2383,77,77,91.2414,91.2414,4
3,119,119.038,1,0,0,0,0,0,0,0,0,44,-81,92.1792,1,-32,-81,87.0919,1,0,0,0,0,0,0,87.0919,87.0919,76,76,92.1792,92.1792,4
2,119,119.017,1,0,0,0,0,0,0,0,0,45,-79,90.9175,1,-29,-81,86.0349,1,0,0,0,0,0,0,86.0349,86.0349,74.027,74.027,90.9175,90.9175,4
-1,118,118.004,1,0,0,0,0,0,0,0,0,46,-79,91.4166,1,-28,-82,86.6487,1,0,0,0,0,0,0,86.6487,86.6487,74.0608,74.0608,91.4166,91.4166,4
-4,119,119.067,1,0,0,0,0,0,0,0,0,44,-77,88.6848,1,-27,-82,86.3308,1,0,0,0,0,0,0,86.3308,86.3308,71.1758,71.1758,88.6848,88.6848,4
-4,122,122.066,1,0,0,0,0,0,0,0,0,46,-72,85.44,1,-23,-78,81.3204,1,0,0,0,0,0,0,81.3204,81.3204,69.2604,69.2604,85.44,85.44,4
-7,123,123.199,1,0,0,0,0,0,0,0,0,47,-70,84.3149,1,-21,-77,79.8123,1,0,0,0,0,0,0,79.8123,79.8123,68.3593,68.3593,84.3149,84.3149,4
-12,122,122.589,1,0,0,0,0,0,0,0,0,44,-70,82.6801,1,-23,-79,82.28,1,0,0,0,0,0,0,82.28,82.28,67.6018,67.6018,82.6801,82.6801,4
-14,122,122.801,1,0,0,0,0,0,0,0,0,44,-69,81.8352,1,-21,-79,81.7435,1,0,0,0,0,0,0,81.7435,81.7435,65.7647,65.7647,81.8352,81.8352,4
-17,123,124.169,1,0,0,0,0,0,0,0,0,45,-66,79.8812,1,-18,-79,81.0247,1,0,0,0,0,0,0,81.0247,81.0247,64.3273,64.3273,79.8812,79.8812,4
-20,124,125.603,1,0,0,0,0,0,0,0,0,45,-65,79.0569,1,-16,-78,79.6241,1,0,0,0,0,0,0,79.6241,79.6241,62.3699,62.3699,79.0569,79.0569,4
-22,125,126.921,1,0,0,0,0,0,0,0,0,45,-62,76.6094,1,-14,-77,78.2624,1,0,0,0,0,0,0,78.2624,78.2624,60.8769,60.8769,76.6094,76.6094,4
-21,126,127.738,1,0,0,0,0,0,0,0,0,49,-60,77.4661,1,-10,-77,77.6466,1,0,0,0,0,0,0,77.6466,77.6466,61.4003,61.4003,77.4661,77.4661,4
-23,124,126.115,1,0,0,0,0,0,0,0,0,51,-63,81.0555,1,-9,-81,81.4985,1,0,0,0,0,0,0,81.4985,81.4985,62.6418,62.6418,81.0555,81.0555,4
-25,121,123.556,1,0,0,0,0,0,0,0,0,52,-66,84.0238,1,-8,-86,86.3713,1,0,0,0,0,0,0,86.3713,86.3713,63.2456,63.2456,84.0238,84.0238,4
-24,118,120.416,1,0,0,0,0,0,0,0,0,55,-70,89.0225,1,-5,-90,90.1388,1,0,0,0,0,0,0,90.1388,90.1388,63.2456,63.2456,89.0225,89.0225,4
-27,117,120.075,1,0,0,0,0,0,0,0,0,55,-73,91.4002,1,-6,-93,93.1933,1,0,0,0,0,0,0,93.1933,93.1933,64.195,64.195,91.4002,91.4002,4
-26,120,122.784,1,0,0,0,0,0,0,0,0,57,-72,91.8314,1,-6,-93,93.1933,1,0,0,0,0,0,0,93.1933,93.1933,66.4078,66.4078,91.8314,91.8314,4
-26,124,126.696,1,0,0,0,0,0,0,0,0,59,-69,90.7855,1,-4,-91,91.0879,1,0,0,0,0,0,0,91.0879,91.0879,66.7308,66.7308,90.7855,90.7855,4
-27,125,127.883,1,0,0,0,0,0,0,0,0,60,-67,89.9389,1,-3,-90,90.05,1,0,0,0,0,0,0,90.05,90.05,67.0671,67.0671,89.9389,89.9389,4
-30,127,130.495,1,0,0,0,0,0,0,0,0,60,-66,89.1964,1,-1,-89,89.0056,1,0,0,0,0,0,0,89.0056,89.0056,65.192,65.192,89.1964,89.1964,4
-32,131,134.852,1,0,0,0,0,0,0,0,0,56,-65,85.7963,1,-3,-87,87.0517,1,0,0,0,0,0,0,87.0517,87.0517,62.9682,62.9682,85.7963,85.7963,4
-32,137,140.688,1,0,0,0,0,0,0,0,0,54,-62,82.2192,1,-4,-83,83.0963,1,0,0,0,0,0,0,83.0963,83.0963,61.6847,61.6847,82.2192,82.2192,4
-32,143,146.537,1,0,0,0,0,0,0,0,0,52,-59,78.6448,1,-8,-79,79.404,1,0,0,0,0,0,0,79.404,79.404,63.2456,63.2456,78.6448,78.6448,4
-33,150,153.587,1,0,0,0,0,0,0,0,0,48,-55,73,1,-12,-73,73.9797,1,0,0,0,0,0,0,73.9797,73.9797,62.6418,62.6418,73,73,4
-33,157,160.431,1,0,0,0,0,0,0,0,0,45,-49,66.5282,1,-14,-67,68.4471,1,0,0,0,0,0,0,68.4471,68.4471,61.6847,61.6847,66.5282,66.5282,4
-30,167,169.673,1,0,0,0,0,0,0,0,0,46,-41,61.6198,1,-14,-58,59.6657,1,0,0,0,0,0,0,59.6657,59.6657,62.3618,62.3618,61.6198,61.6198,4
-25,180,181.728,1,0,0,0,0,0,0,0,0,51,-31,59.6825,1,-9,-48,48.8365,1,0,0,0,0,0,0,48.8365,48.8365,62.3618,62.3618,59.6825,59.6825,4
-26,189,190.78,1,0,0,0,0,0,0,0,0,52,-23,56.8595,1,-9,-40,41,1,0,0,0,0,0,0,41,41,63.3246,63.3246,56.8595,56.8595,4
-26,195,196.726,1,0,0,0,0,0,0,0,0,51,-19,54.4243,1,-11,-37,38.6005,1,0,0,0,0,0,0,38.6005,38.6005,64.56,64.56,54.4243,54.4243,4
-23,199,200.325,1,0,0,0,0,0,0,0,0,54,-18,56.921,1,-9,-36,37.108,1,0,0,0,0,0,0,37.108,37.108,65.521,65.521,56.921,56.921,4
-23,202,203.305,1,0,0,0,0,0,0,0,0,55,-17,57.5674,1,-8,-36,36.8782,1,0,0,0,0,0,0,36.8782,36.8782,65.8027,65.8027,57.5674,57.5674,4
-24,204,205.407,1,0,0,0,0,0,0,0,0,52,-17,54.7083,1,-11,-36,37.6431,1,0,0,0,0,0,0,37.6431,37.6431,65.8027,65.8027,54.7083,54.7083,4
-24,205,206.4,1,0,0,0,0,0,0,0,0,48,-18,51.264,1,-14,-37,39.5601,1,0,0,0,0,0,0,39.5601,39.5601,64.846,64.846,51.264,51.264,4
-25,202,203.541,1,0,0,0,0,0,0,0,0,43,-21,47.8539,1,-19,-40,44.2832,1,0,0,0,0,0,0,44.2832,44.2832,64.846,64.846,47.8539,47.8539,4
-28,199,200.96,1,0,0,0,0,0,0,0,0,36,-24,43.2666,1,-25,-41,48.0208,1,0,0,0,0,0,0,48.0208,48.0208,63.3246,63.3246,43.2666,43.2666,4
-26,198,199.7,1,0,0,0,0,0,0,0,0,31,-24,39.2046,1,-27,-41,49.0918,1,0,0,0,0,0,0,49.0918,49.0918,60.4401,60.4401,39.2046,39.2046,4
-24,194,195.479,1,0,0,0,0,0,0,0,0,33,-26,42.0119,1,-25,-43,49.7393,1,0,0,0,0,0,0,49.7393,49.7393,60.4401,60.4401,42.0119,42.0119,4
-27,184,185.97,1,0,0,0,0,0,0,0,0,29,-33,43.9318,1,-31,-50,58.8303,1,0,0,0,0,0,0,58.8303,58.8303,62.3618,62.3618,43.9318,43.9318,4
-29,175,177.387,1,0,0,0,0,0,0,0,0,24,-41,47.5079,1,-34,-57,66.3702,1,0,0,0,0,0,0,66.3702,66.3702,60.1664,60.1664,47.5079,47.5079,4
-27,171,173.118,1,0,0,0,0,0,0,0,0,22,-44,49.1935,1,-33,-59,67.6018,1,0,0,0,0,0,0,67.6018,67.6018,57.0088,57.0088,49.1935,49.1935,4
-26,168,170,1,0,0,0,0,0,0,0,0,22,-45,50.0899,1,-33,-59,67.6018,1,0,0,0,0,0,0,67.6018,67.6018,56.7539,56.7539,50.0899,50.0899,4
